ADP,on,O,,,
PROPN,SMRT,ORG,,,
NOUN,bus,O,,,
NOUN,service,O,,,
NUM,173,O,,,
ADP,after,O,,,
VERB,losing,O,,,
NOUN,balance,O,,,
ADV,when,O,,,
DET,the,O,,,
NOUN,bus,O,,,
NOUN,drivers,O,,,
VERB,braked,O,,,
ADV,suddenly,O,,,
PUNCT,0,O,,,
,,,,,
PRON,He,O,,,
VERB,claims,O,,,
ADP,that,O,,,
ADJ,his,O,,,
ADV,most,O,,,
ADJ,serious,O,,,
NOUN,injuries,O,,,
VERB,are,O,,,
ADP,to,O,,,
ADJ,his,O,,,
NOUN,spine,O,,,
CONJ,and,O,,,
VERB,left,O,,,
NOUN,knee,O,,,
PUNCT,",",O,,,
ADJ,which,O,,,
VERB,makes,O,,,
PRON,it,O,,,
ADJ,difficult,O,,,
ADP,for,O,,,
PRON,him,O,,,
PART,to,O,,,
VERB,stand,O,,,
ADP,for,O,,,
ADJ,long,O,,,
NOUN,periods,O,,,
ADV,now,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,Mr,O,,,
PROPN,Liu,PERSON,,,
VERB,added,O,,,
ADP,that,O,,,
PRON,he,O,,,
VERB,is,O,,,
ADV,currently,O,,,
ADJ,unemployed,O,,,
PUNCT,0,O,,,
,,,,,
ADP,From,O,,,
ADJ,free,O,,,
ADJ,electric,O,,,
NOUN,buggy,O,,,
NOUN,services,O,,,
ADP,for,O,,,
DET,those,O,,,
NOUN,who,O,,,
VERB,need,O,,,
NOUN,help,O,,,
VERB,getting,O,,,
ADP,around,O,,,
ADP,to,O,,,
NOUN,cameras,O,,,
VERB,informing,O,,,
NOUN,staff,O,,,
ADP,of,O,,,
ADV,how,O,,,
ADJ,long,O,,,
NOUN,queues,O,,,
VERB,are,O,,,
ADV,so,O,,,
ADP,as,O,,,
PART,to,O,,,
VERB,deploy,O,,,
ADJ,more,O,,,
NOUN,buses,O,,,
PUNCT,",",O,,,
PROPN,Woodlands,GPE,,,
PART,',O,,,
ADJ,temporary,O,,,
NOUN,bus,O,,,
NOUN,interchange,O,,,
VERB,launched,O,,,
ADP,on,O,,,
PROPN,Saturday,DATE,,,
PUNCT,(,O,,,
NUM,12,O,,,
PROPN,March,O,,,
PUNCT,),O,,,
VERB,comes,O,,,
ADP,with,O,,,
DET,a,O,,,
NOUN,host,O,,,
ADP,of,O,,,
NOUN,features,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,Vice,O,,,
PROPN,President,O,,,
ADP,of,O,,,
PROPN,SMRT,O,,,
NOUN,buses,O,,,
PROPN,Tan,PERSON,,,
PROPN,Kian,PERSON,,,
PROPN,Heong,PERSON,,,
VERB,said,O,,,
DET,the,O,,,
NOUN,efforts,O,,,
VERB,were,O,,,
VERB,taken,O,,,
PART,to,O,,,
VERB,ensure,O,,,
DET,a,O,,,
ADJ,smooth,O,,,
NOUN,transition,O,,,
ADP,for,O,,,
NOUN,commuters,O,,,
ADP,from,O,,,
DET,the,O,,,
ADJ,permanent,O,,,
NOUN,interchange,O,,,
ADP,to,O,,,
DET,the,O,,,
ADJ,temporary,O,,,
NUM,one,O,,,
PUNCT,0,O,,,
PUNCT,"""",O,,,
,,,,,
ADP,Although,O,,,
DET,the,O,,,
NOUN,relocation,O,,,
VERB,is,O,,,
ADJ,temporary,O,,,
PUNCT,",",O,,,
PRON,we,O,,,
VERB,aim,O,,,
PART,to,O,,,
VERB,provide,O,,,
ADJ,our,O,,,
NOUN,commuters,O,,,
CONJ,and,O,,,
NOUN,staff,O,,,
ADP,with,O,,,
DET,the,O,,,
NOUN,service,O,,,
NOUN,standards,O,,,
VERB,found,O,,,
ADP,in,O,,,
DET,a,O,,,
ADV,fully,O,,,
ADJ,operational,O,,,
PUNCT,",",O,,,
ADJ,permanent,O,,,
NOUN,bus,O,,,
NOUN,interchange,O,,,
PUNCT,0,O,,,
PUNCT,"""",O,,,
,,,,,
ADJ,Local,O,,,
NOUN,bus,O,,,
NOUN,captains,O,,,
PART,',O,,,
NOUN,salary,O,,,
VERB,are,O,,,
ADV,not,O,,,
DET,the,O,,,
ADJ,lowest,O,,,
ADV,when,O,,,
VERB,compared,O,,,
ADP,with,O,,,
ADJ,other,O,,,
NOUN,countries,O,,,
CONJ,but,O,,,
NOUN,experts,O,,,
VERB,claimed,O,,,
DET,a,O,,,
ADJ,direct,O,,,
NOUN,comparison,O,,,
VERB,should,O,,,
ADV,not,O,,,
VERB,be,O,,,
VERB,made,O,,,
ADP,as,O,,,
NOUN,living,O,,,
NOUN,standards,O,,,
ADP,in,O,,,
ADJ,various,O,,,
NOUN,countries,O,,,
VERB,are,O,,,
ADJ,different,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,Singapore,GPE,,,
PART,'s,O,,,
ADJ,third,ORDINAL,,,
ADJ,public,O,,,
NOUN,bus,O,,,
NOUN,operator,O,,,
PUNCT,",",O,,,
PROPN,Tower,O,,,
PROPN,Transit,O,,,
PUNCT,",",O,,,
VERB,announced,O,,,
ADV,recently,O,,,
ADP,that,O,,,
PRON,it,O,,,
VERB,will,O,,,
VERB,offer,O,,,
DET,a,O,,,
VERB,starting,O,,,
ADJ,basic,O,,,
NOUN,wage,O,,,
ADP,of,O,,,
SYM,$,O,,,
NUM,1865,MONEY,,,
DET,a,O,,,
NOUN,month,O,,,
ADP,to,O,,,
ADJ,Singaporean,NORP,,,
NOUN,bus,O,,,
NOUN,captains,O,,,
PUNCT,0,O,,,
,,,,,
VERB,Compared,O,,,
ADP,with,O,,,
PROPN,SBS,ORG,,,
PROPN,Transit,ORG,,,
CONJ,and,O,,,
PROPN,SMRT,ORG,,,
PUNCT,",",O,,,
DET,the,O,,,
ADJ,basic,O,,,
NOUN,pay,O,,,
VERB,offered,O,,,
ADP,by,O,,,
DET,the,O,,,
NOUN,newcomer,O,,,
VERB,is,O,,,
NUM,5,PERCENT,,,
PART,to,PERCENT,,,
NUM,15,PERCENT,,,
NOUN,per,PERCENT,,,
NOUN,cent,PERCENT,,,
ADJ,higher,O,,,
PUNCT,0,O,,,
,,,,,
ADV,However,O,,,
PUNCT,",",O,,,
PROPN,SMRT,ORG,,,
ADV,also,O,,,
VERB,announced,O,,,
DET,the,O,,,
NOUN,bus,O,,,
NOUN,captains,O,,,
ADP,with,O,,,
ADJ,good,O,,,
NOUN,performance,O,,,
VERB,will,O,,,
VERB,earn,O,,,
PART,up,O,,,
PART,to,O,,,
VERB,"S$3,500",MONEY,,,
DET,a,O,,,
NOUN,month,,,,
PUNCT,0,O,,,
,,,,,
NUM,Two,CARDINAL,,,
NOUN,SMRT,O,,,
NOUN,maintenance,O,,,
NOUN,personnel,O,,,
VERB,were,O,,,
VERB,hit,O,,,
CONJ,and,O,,,
VERB,killed,O,,,
ADP,by,O,,,
DET,an,O,,,
NOUN,oncoming,O,,,
NOUN,train,O,,,
ADV,when,O,,,
PRON,they,O,,,
VERB,were,O,,,
VERB,inspecting,O,,,
DET,a,O,,,
NOUN,fault,O,,,
ADP,at,O,,,
DET,the,O,,,
PROPN,Point,O,,,
NOUN,Machine,O,,,
ADP,near,O,,,
PROPN,Pasir,STATION,,,
PROPN,Ris,STATION,,,
PROPN,MRT,STATION,,,
NOUN,station,STATION,,,
PUNCT,0,O,,,
,,,,,
DET,The,O,,,
NUM,two,CARDINAL,,,
NOUN,staffs,O,,,
VERB,were,O,,,
NOUN,part,O,,,
ADP,of,O,,,
DET,a,O,,,
NUM,15-man,GNUM,,,
NOUN,team,O,,,
VERB,walking,O,,,
ADP,on,O,,,
DET,the,O,,,
NOUN,maintenance,O,,,
NOUN,passage,O,,,
NOUN,way,O,,,
CONJ,but,O,,,
PRON,it,O,,,
VERB,was,O,,,
ADJ,unclear,O,,,
ADV,how,O,,,
DET,the,O,,,
NUM,two,CARDINAL,,,
VERB,were,O,,,
VERB,hit,O,,,
ADP,by,O,,,
DET,the,O,,,
NOUN,train,O,,,
PUNCT,0,O,,,
,,,,,
NOUN,Industry,O,,,
NOUN,insiders,O,,,
VERB,claimed,O,,,
ADP,that,O,,,
PRON,they,O,,,
VERB,might,O,,,
VERB,have,O,,,
VERB,misjudged,O,,,
DET,the,O,,,
NOUN,direction,O,,,
ADP,of,O,,,
DET,the,O,,,
NOUN,oncoming,O,,,
NOUN,train,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,SMRT,ORG,,,
VERB,said,O,,,
PRON,it,O,,,
VERB,is,O,,,
ADV,currently,O,,,
VERB,working,O,,,
ADP,with,O,,,
DET,the,O,,,
NOUN,police,ORG,,,
CONJ,and,O,,,
PROPN,Manpower,ORG,,,
PROPN,Ministry,ORG,,,
PART,to,O,,,
VERB,investigate,O,,,
DET,the,O,,,
NOUN,accident,O,,,
PUNCT,0,O,,,
,,,,,
ADP,At,O,,,
DET,the,O,,,
ADJ,same,O,,,
NOUN,time,O,,,
PUNCT,",",O,,,
PRON,it,O,,,
VERB,had,O,,,
ADV,also,O,,,
VERB,called,O,,,
ADP,for,O,,,
DET,a,O,,,
NOUN,review,O,,,
ADP,of,O,,,
ADJ,its,O,,,
NOUN,safety,O,,,
NOUN,procedures,O,,,
VERB,involving,O,,,
NOUN,works,O,,,
ADP,on,O,,,
DET,the,O,,,
NOUN,track,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,RHB,ORG,,,
PROPN,Research,ORG,,,
VERB,is,O,,,
ADJ,positive,O,,,
ADP,on,O,,,
DET,the,O,,,
ADJ,positive,O,,,
NOUN,outlook,O,,,
ADP,for,O,,,
NOUN,earnings,O,,,
ADP,from,O,,,
PROPN,Singapore,COUNTRY,,,
PART,'s,O,,,
NOUN,bus,O,,,
NOUN,business,O,,,
CONJ,and,O,,,
VERB,expected,O,,,
NOUN,cash,O,,,
NOUN,inflow,O,,,
ADP,for,O,,,
NOUN,bus,O,,,
NOUN,operators,O,,,
ADP,through,O,,,
DET,the,O,,,
NOUN,sale,O,,,
ADP,of,O,,,
NOUN,bus,O,,,
NOUN,assets,O,,,
ADV,back,O,,,
ADP,to,O,,,
DET,the,O,,,
NOUN,government,O,,,
PUNCT,0,O,,,
,,,,,
ADP,Despite,O,,,
DET,the,O,,,
ADJ,intense,O,,,
NOUN,competition,O,,,
ADP,from,O,,,
ADJ,private,O,,,
NOUN,car,ORG,,,
NOUN,hire,ORG,,,
NOUN,apps,ORG,,,
PUNCT,",",O,,,
DET,the,O,,,
NOUN,group,O,,,
VERB,expects,O,,,
DET,the,O,,,
NOUN,competition,O,,,
PART,to,O,,,
VERB,fade,O,,,
ADP,as,O,,,
DET,the,O,,,
ADJ,private,O,,,
NOUN,car,O,,,
NOUN,hire,O,,,
NOUN,apps,O,,,
VERB,are,O,,,
VERB,brought,O,,,
ADP,under,O,,,
DET,the,O,,,
ADJ,regulatory,O,,,
NOUN,purview,O,,,
ADP,by,O,,,
DET,the,O,,,
NOUN,government,O,,,
ADP,during,O,,,
DET,the,O,,,
ADJ,next,,,,
NUM,one,DATE,,,
NOUN,year,DATE,,,
PUNCT,0,O,,,
,,,,,
PROPN,RHB,ORG,,,
PROPN,Research,ORG,,,
ADV,therefore,O,,,
VERB,upgrades,O,,,
NOUN,ComfortDelGro,ORG,,,
PART,to,O,,,
PUNCT,"""",O,,,
VERB,buy,O,,,
PUNCT,"""",O,,,
PUNCT,(,O,,,
ADP,from,O,,,
PUNCT,"""",O,,,
ADJ,neutral,O,,,
PUNCT,"""",O,,,
PUNCT,),O,,,
CONJ,and,O,,,
VERB,increase,O,,,
DET,the,O,,,
ADJ,discounted,O,,,
NOUN,cash,O,,,
NOUN,flow,O,,,
PUNCT,-,O,,,
VERB,based,O,,,
PUNCT,(,O,,,
PROPN,DCF,ORG,,,
PUNCT,),O,,,
NOUN,target,O,,,
NOUN,price,O,,,
ADP,to,O,,,
PROPN,S$3.60,MONEY,,,
PUNCT,(,O,,,
ADP,from,O,,,
PROPN,S$2.86,MONEY,,,
PUNCT,),O,,,
PUNCT,0,O,,,
,,,,,
ADV,Besides,O,,,
PUNCT,",",O,,,
PRON,they,O,,,
ADV,also,O,,,
VERB,upgraded,O,,,
PROPN,SMRT,ORG,,,
PART,to,O,,,
PUNCT,"""",O,,,
ADJ,neutral,O,,,
PUNCT,"""",O,,,
PUNCT,(,O,,,
ADP,from,O,,,
PUNCT,"""",O,,,
VERB,sell,O,,,
PUNCT,"""",O,,,
PUNCT,),O,,,
CONJ,and,O,,,
VERB,increased,O,,,
DET,the,O,,,
PROPN,DCF,ORG,,,
PUNCT,-,O,,,
VERB,based,O,,,
NOUN,target,O,,,
NOUN,price,O,,,
ADP,to,O,,,
PROPN,S$1.60,MONEY,,,
PUNCT,(,O,,,
ADP,from,O,,,
PROPN,S$1.10,MONEY,,,
PUNCT,),O,,,
PUNCT,0,O,,,
,,,,,
ADV,Finally,O,,,
PUNCT,",",O,,,
PRON,they,O,,,
VERB,upgraded,O,,,
DET,the,O,,,
NOUN,land,O,,,
NOUN,transport,ORG,,,
NOUN,sector,ORG,,,
PART,to,O,,,
PUNCT,"""",O,,,
ADJ,overweight,O,,,
PUNCT,"""",O,,,
PUNCT,(,O,,,
ADP,from,O,,,
PUNCT,"""",O,,,
ADJ,neutral,O,,,
PUNCT,"""",O,,,
PUNCT,),O,,,
ADP,as,O,,,
DET,the,O,,,
NOUN,sector,O,,,
ADV,now,O,,,
VERB,offers,O,,,
DET,a,O,,,
NOUN,market,O,,,
NOUN,cap,O,,,
VERB,weighted,O,,,
NOUN,upside,O,,,
ADP,of,O,,,
NUM,19,PERCENT,,,
NOUN,per,PERCENT,,,
NOUN,cent,PERCENT,,,
PUNCT,0,O,,,
,,,,,
ADJ,Same,O,,,
ADP,as,O,,,
PROPN,ST,ORG,,,
PART,',O,,,
PROPN,S,ORG,,,
PUNCT,-,ORG,,,
PROPN,League,ORG,,,
ADV,firmly,O,,,
ADP,on,O,,,
DET,the,O,,,
NOUN,go,O,,,
PUNCT,',O,,,
,,,,,
DET,The,O,,,
PROPN,Independent,O,,,
NOUN,website,O,,,
VERB,ridiculed,O,,,
PROPN,MOT,ORG,,,
PROPN,Minister,TITLE,,,
PROPN,Khaw,PERSON,,,
PART,'s,O,,,
NOUN,claim,O,,,
ADP,that,O,,,
X,non,O,,,
NOUN,transparency,O,,,
ADP,in,O,,,
DET,the,O,,,
ADJ,latest,O,,,
PROPN,SMRT,ORG,,,
NOUN,train,O,,,
NOUN,defect,O,,,
NOUN,incident,O,,,
VERB,can,O,,,
VERB,prevent,O,,,
ADJ,undue,O,,,
NOUN,panic,O,,,
ADP,from,O,,,
DET,the,O,,,
NOUN,public,O,,,
PUNCT,0,O,,,
,,,,,
PRON,It,O,,,
VERB,believes,O,,,
DET,the,O,,,
NOUN,government,O,,,
VERB,had,O,,,
ADV,actually,O,,,
VERB,kept,O,,,
DET,this,O,,,
NOUN,issue,O,,,
ADP,under,O,,,
NOUN,wraps,O,,,
PART,to,O,,,
VERB,prevent,O,,,
ADJ,public,O,,,
NOUN,perception,O,,,
ADP,of,O,,,
PROPN,SMRT.,ORG,,,
,,,,,
ADV,Otherwise,O,,,
PUNCT,",",O,,,
PRON,it,O,,,
VERB,claimed,O,,,
ADP,that,O,,,
DET,a,O,,,
ADJ,brief,O,,,
NOUN,announcement,O,,,
ADP,of,O,,,
DET,the,O,,,
VERB,discovered,O,,,
NOUN,cracks,O,,,
NUM,three,DATE,,,
NOUN,year,DATE,,,
ADV,ago,DATE,,,
CONJ,and,O,,,
VERB,ensuring,O,,,
DET,the,O,,,
NOUN,public,O,,,
ADP,of,O,,,
DET,the,O,,,
NOUN,safety,O,,,
VERB,would,O,,,
VERB,have,O,,,
VERB,prevented,O,,,
DET,all,O,,,
ADJ,future,O,,,
NOUN,issues,O,,,
ADP,from,O,,,
DET,a,O,,,
X,non,O,,,
PUNCT,-,O,,,
NOUN,disclosure,O,,,
PUNCT,0,O,,,
,,,,,
ADP,In,O,,,
NOUN,response,O,,,
ADP,to,O,,,
DET,the,O,,,
ADJ,major,O,,,
PROPN,MRT,ORG,,,
NOUN,breakdown,O,,,
ADP,along,O,,,
PROPN,NS,LINE,,,
PROPN,Line,LINE,,,
NOUN,yesterday,DATE,,,
NOUN,morning,DATE,,,
PUNCT,",",O,,,
PROPN,NUS,ORG,,,
PROPN,Department,ORG,,,
ADP,of,ORG,,,
PROPN,Civil,ORG,,,
CONJ,and,ORG,,,
PROPN,Environmental,ORG,,,
PROPN,Engineering,ORG,,,
PUNCT,",",O,,,
PROPN,Prof,PERSON,,,
PROPN,Lee,PERSON,,,
PROPN,Der,PERSON,,,
PUNCT,-,PERSON,,,
PROPN,Horng,PERSON,,,
PUNCT,",",O,,,
VERB,compared,O,,,
DET,the,O,,,
ADJ,local,O,,,
NOUN,transport,O,,,
NOUN,woes,O,,,
ADP,to,O,,,
DET,that,O,,,
ADP,of,O,,,
DET,an,O,,,
ADJ,elderly,O,,,
PUNCT,",",O,,,
NOUN,who,O,,,
VERB,is,O,,,
ADJ,prone,O,,,
ADP,to,O,,,
NOUN,illness,O,,,
PUNCT,0,O,,,
,,,,,
PRON,He,O,,,
VERB,claimed,O,,,
ADP,that,O,,,
ADJ,minor,O,,,
NOUN,hiccups,O,,,
ADP,in,O,,,
DET,the,O,,,
NOUN,rail,O,,,
NOUN,system,O,,,
VERB,are,O,,,
ADV,still,O,,,
VERB,expected,O,,,
ADV,even,O,,,
ADP,though,O,,,
PROPN,SMRT,ORG,,,
VERB,has,O,,,
ADV,long,O,,,
VERB,started,O,,,
NOUN,efforts,O,,,
PART,to,O,,,
VERB,upgrade,O,,,
ADJ,local,O,,,
PROPN,MRT,ORG,,,
NOUN,system,O,,,
PUNCT,0,O,,,
,,,,,
ADV,However,O,,,
PUNCT,",",O,,,
PRON,he,O,,,
VERB,added,O,,,
ADP,that,O,,,
PRON,it,O,,,
VERB,is,O,,,
ADJ,critical,O,,,
ADP,for,O,,,
PROPN,SMRT,ORG,,,
PART,to,O,,,
VERB,improve,O,,,
ADJ,its,O,,,
NOUN,contingency,O,,,
NOUN,plans,O,,,
ADP,during,O,,,
NOUN,breakdowns,O,,,
ADJ,such,O,,,
ADP,as,O,,,
VERB,having,O,,,
ADV,not,O,,,
ADJ,enough,O,,,
NOUN,shuttle,O,,,
NOUN,buses,O,,,
PUNCT,0,O,,,
,,,,,
ADP,In,O,,,
NOUN,addition,O,,,
PUNCT,",",O,,,
PRON,he,O,,,
ADV,also,O,,,
VERB,advocated,O,,,
ADP,for,O,,,
NOUN,authorities,O,,,
PART,to,O,,,
VERB,standardise,O,,,
DET,the,O,,,
NOUN,signboards,O,,,
CONJ,and,O,,,
VERB,increase,O,,,
ADJ,public,O,,,
PART,'s,O,,,
NOUN,awareness,O,,,
ADP,towards,O,,,
PRON,them,O,,,
PUNCT,0,O,,,
,,,,,
ADP,On,O,,,
DET,the,O,,,
ADJ,other,O,,,
NOUN,hand,O,,,
PUNCT,",",O,,,
PROPN,Ang,PERSON,,,
PROPN,Hin,PERSON,,,
PROPN,Kee,PERSON,,,
PUNCT,",",O,,,
NOUN,deputy,TITLE,,,
NOUN,chairman,TITLE,,,
ADP,of,O,,,
PROPN,Transport,ORG,,,
PROPN,Government,ORG,,,
PROPN,Parliamentary,ORG,,,
PROPN,Committee,ORG,,,
PUNCT,",",O,,,
VERB,believed,O,,,
DET,the,O,,,
PROPN,MRT,ORG,,,
NOUN,staffs,O,,,
VERB,had,O,,,
VERB,improved,O,,,
ADP,in,O,,,
ADJ,their,O,,,
NOUN,handling,O,,,
ADP,of,O,,,
NOUN,breakdowns,O,,,
CONJ,and,O,,,
DET,the,O,,,
NOUN,public,O,,,
VERB,had,O,,,
ADV,also,O,,,
VERB,been,O,,,
ADJ,more,O,,,
NOUN,understanding,O,,,
PUNCT,0,O,,,
,,,,,
PRON,He,O,,,
VERB,indicated,O,,,
ADP,that,O,,,
DET,the,O,,,
PROPN,MRT,ORG,,,
NOUN,station,ORG,,,
NOUN,staffs,O,,,
PUNCT,",",O,,,
NOUN,who,O,,,
VERB,had,O,,,
VERB,undergone,O,,,
NOUN,training,O,,,
PUNCT,",",O,,,
VERB,were,O,,,
ADV,faster,O,,,
ADP,in,O,,,
VERB,guiding,O,,,
NOUN,commuters,O,,,
ADP,to,O,,,
DET,the,O,,,
VERB,pick,O,,,
PART,up,O,,,
NOUN,points,O,,,
ADP,of,O,,,
NOUN,shuttle,O,,,
NOUN,buses,O,,,
ADP,during,O,,,
DET,the,O,,,
NOUN,breakdown,O,,,
NOUN,yesterday,DATE,,,
PUNCT,0,O,,,
,,,,,
ADJ,More,GNUM,,,
ADP,than,GNUM,,,
NUM,two,GNUM,,,
NOUN,dozen,GNUM,,,
ADP,of,O,,,
PROPN,Singapore,COUNTRY,,,
PART,'s,O,,,
ADJ,first,O,,,
PROPN,China,COUNTRY,,,
PUNCT,-,O,,,
VERB,made,O,,,
PROPN,MRT,ORG,,,
NOUN,trains,O,,,
VERB,are,O,,,
VERB,being,O,,,
VERB,shipped,O,,,
ADV,back,O,,,
ADP,to,O,,,
ADJ,their,O,,,
NOUN,manufacturer,O,,,
ADP,after,O,,,
NOUN,defects,O,,,
VERB,were,O,,,
VERB,found,O,,,
PUNCT,0,O,,,
,,,,,
DET,The,O,,,
PROPN,Transport,TITLE,,,
PROPN,Ministry,TITLE,,,
VERB,confirmed,O,,,
DET,this,O,,,
ADJ,last,O,,,
NOUN,night,O,,,
PUNCT,",",O,,,
CONJ,but,O,,,
VERB,said,O,,,
ADP,that,O,,,
DET,the,O,,,
NOUN,problems,O,,,
VERB,were,O,,,
ADV,not,O,,,
ADJ,serious,O,,,
PUNCT,0,O,,,
,,,,,
PRON,It,O,,,
VERB,added,O,,,
ADP,that,O,,,
NOUN,repairs,O,,,
ADP,on,O,,,
DET,the,O,,,
NOUN,trains,O,,,
PUNCT,",",O,,,
ADJ,which,O,,,
VERB,are,O,,,
ADV,still,O,,,
ADP,under,O,,,
NOUN,warranty,O,,,
PUNCT,",",O,,,
VERB,should,O,,,
VERB,be,O,,,
VERB,finished,O,,,
ADP,by,O,,,
NUM,2019,DATE,,,
PUNCT,0,O,,,
,,,,,
NOUN,Reader,O,,,
PUNCT,",",O,,,
PROPN,Allan,PERSON,,,
PROPN,Zheng,PERSON,,,
PUNCT,",",O,,,
VERB,questioned,O,,,
ADV,where,O,,,
DET,the,O,,,
ADJ,exact,O,,,
NOUN,boundary,O,,,
ADP,of,O,,,
NOUN,rules,O,,,
VERB,is,O,,,
ADP,in,O,,,
PROPN,MRT,ORG,,,
NOUN,stations,O,,,
PUNCT,0,O,,,
,,,,,
ADP,At,O,,,
PROPN,Farrer,STATION,,,
PROPN,Park,STATION,,,
NOUN,station,STATION,,,
PUNCT,",",O,,,
PRON,he,O,,,
VERB,was,O,,,
VERB,told,O,,,
ADP,by,O,,,
DET,a,O,,,
ADJ,uniformed,O,,,
PROPN,MRT,ORG,,,
NOUN,official,O,,,
ADP,that,O,,,
PRON,it,O,,,
VERB,is,O,,,
ADJ,illegal,O,,,
PART,to,O,,,
VERB,suck,O,,,
ADP,on,O,,,
NOUN,ice,O,,,
NOUN,cubes,O,,,
DET,the,O,,,
NOUN,moment,O,,,
PRON,he,O,,,
VERB,step,O,,,
ADP,onto,O,,,
PROPN,MRT,ORG,,,
NOUN,premises,O,,,
PUNCT,0,O,,,
,,,,,
ADP,Since,O,,,
ADV,there,O,,,
VERB,are,O,,,
ADP,in,O,,,
PUNCT,-,O,,,
NOUN,station,O,,,
NOUN,mall,O,,,
NOUN,space,O,,,
ADP,to,O,,,
NOUN,food,O,,,
NOUN,sellers,O,,,
NOUN,who,O,,,
VERB,offer,O,,,
VERB,dine,O,,,
PUNCT,-,O,,,
ADP,in,O,,,
NOUN,services,O,,,
CONJ,and,O,,,
NOUN,food,O,,,
NOUN,outlets,O,,,
ADP,at,O,,,
ADJ,several,O,,,
NOUN,stations,O,,,
PUNCT,",",O,,,
PRON,it,O,,,
VERB,seems,O,,,
ADJ,reasonable,O,,,
PART,to,O,,,
VERB,assume,O,,,
ADP,that,O,,,
ADV,when,O,,,
PRON,you,O,,,
VERB,go,O,,,
ADP,into,O,,,
DET,a,O,,,
NOUN,station,O,,,
PUNCT,",",O,,,
PRON,it,O,,,
VERB,is,O,,,
ADV,only,O,,,
ADP,in,O,,,
DET,the,O,,,
NOUN,area,O,,,
ADP,beyond,O,,,
DET,the,O,,,
NOUN,fare,O,,,
NOUN,gates,O,,,
ADP,that,O,,,
NOUN,eating,O,,,
CONJ,and,O,,,
NOUN,drinking,O,,,
VERB,are,O,,,
ADV,not,O,,,
VERB,allowed,O,,,
PUNCT,0,O,,,
,,,,,
ADV,Therefore,O,,,
PUNCT,",",O,,,
PRON,he,O,,,
VERB,hope,O,,,
DET,the,O,,,
NOUN,authority,O,,,
VERB,could,O,,,
VERB,clarify,O,,,
DET,this,O,,,
NOUN,regulation,O,,,
PUNCT,0,O,,,
,,,,,
ADJ,Same,O,,,
ADP,as,O,,,
PROPN,Straits,ORG,,,
PROPN,Times,ORG,,,
PROPN,Interactive,ORG,,,
PROPN,Online,ORG,,,
PART,',ORG,,,
PROPN,LTA,ORG,,,
PART,to,O,,,
VERB,take,O,,,
PART,over,O,,,
PROPN,SBS,ORG,,,
PROPN,Transit,ORG,,,
PART,'s,ORG,,,
NOUN,contracts,O,,,
ADP,for,O,,,
ADJ,new,O,,,
NOUN,buses,O,,,
ADJ,that,O,,,
VERB,will,O,,,
VERB,be,O,,,
VERB,delivered,O,,,
ADP,in,O,,,
NUM,2016,DATE,,,
CONJ,and,O,,,
NUM,2017,DATE,,,
PUNCT,',O,,,
PUNCT,0,O,,,
,,,,,
ADV,Furthermore,O,,,
PUNCT,",",O,,,
ADP,since,O,,,
PROPN,Tower,ORG,,,
PROPN,Transit,ORG,,,
VERB,won,O,,,
DET,a,O,,,
NOUN,contract,O,,,
PART,to,O,,,
VERB,operate,O,,,
NUM,26,CARDINAL,,,
NOUN,bus,O,,,
NOUN,routes,O,,,
ADP,in,O,,,
ADJ,western,ROAD,,,
PROPN,Singapore,ROAD,,,
CONJ,and,O,,,
PUNCT,",",O,,,
ADP,in,O,,,
PROPN,November,DATE,,,
PUNCT,",",O,,,
ADJ,British,ORG,,,
NOUN,company,ORG,,,
VERB,Go,O,,,
PUNCT,-,O,,,
NOUN,Ahead,O,,,
VERB,won,O,,,
DET,the,O,,,
NOUN,rights,O,,,
PART,to,O,,,
VERB,run,O,,,
NUM,25,GNUM,,,
NOUN,services,O,,,
ADP,in,O,,,
PROPN,Pasir,ROAD,,,
PROPN,Ris,ROAD,,,
CONJ,and,O,,,
PROPN,Punggol,ROAD,,,
PUNCT,",",O,,,
DET,the,O,,,
NOUN,routes,O,,,
PUNCT,",",O,,,
ADV,currently,O,,,
VERB,run,O,,,
ADP,by,O,,,
PROPN,SBS,ORG,,,
CONJ,and,O,,,
PROPN,SMRT,ORG,,,
PUNCT,",",O,,,
VERB,will,O,,,
VERB,be,O,,,
ADV,progressively,O,,,
VERB,handed,O,,,
PART,over,O,,,
ADP,to,O,,,
DET,the,O,,,
ADJ,new,O,,,
NOUN,players,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,SMRT,ORG,,,
PROPN,Taxis,ORG,,,
VERB,has,O,,,
VERB,launched,O,,,
DET,a,O,,,
ADJ,private,O,,,
NOUN,hire,O,,,
NOUN,car,O,,,
NOUN,business,O,,,
PUNCT,",",O,,,
VERB,offering,O,,,
NOUN,limousine,O,,,
NOUN,services,O,,,
PUNCT,",",O,,,
ADJ,chauffeured,O,,,
NOUN,services,O,,,
CONJ,and,O,,,
NOUN,car,O,,,
NOUN,rental,O,,,
NOUN,services,O,,,
PUNCT,0,O,,,
,,,,,
ADP,Over,O,,,
DET,the,O,,,
