
SMRT,PROPN
",",PUNCT
which,ADJ
is,VERB
listed,VERB
on,ADP
the,DET
Singapore,PROPN
Exchange,PROPN
and,CONJ
is,VERB
valued,VERB
at,ADP
close,ADV
to,PART
S$2.4,PROPN
billion,NUM
.,PUNCT

Analysts,NOUN
claimed,VERB
that,ADP
Temasek,PROPN
's,PART
move,NOUN
to,PART
take,VERB
the,DET
company,NOUN
private,ADJ
could,VERB
provide,VERB
SMRT,PROPN
with,ADP
more,ADJ
time,NOUN
to,PART
iron,VERB
out,PART
its,ADJ
issues,NOUN
",",PUNCT
because,ADP
it,PRON
would,VERB
no,ADV
longer,ADV
have,VERB
to,PART
answer,VERB
to,ADP
the,DET
short,ADJ
term,NOUN
goals,NOUN
as,ADP
a,DET
listed,VERB
company,NOUN
.,PUNCT

However,ADV
",",PUNCT
both,DET
Temasek,PROPN
spokesperson,NOUN
and,CONJ
SMRT,PROPN
spokesperson,NOUN
Mr,PROPN
Patrick,PROPN
Nathan,PROPN
have,VERB
refused,VERB
to,PART
comment,VERB
on,ADP
the,DET
speculations,NOUN
.,PUNCT

On,ADP
the,DET
other,ADJ
hand,NOUN
",",PUNCT
several,ADJ
analysts,NOUN
downgraded,VERB
SMRT,PROPN
's,PART
stock,NOUN
price,NOUN
yesterday,NOUN
after,ADP
the,DET
announcement,NOUN
of,ADP
the,DET
new,ADJ
railway,NOUN
financing,NOUN
framework,NOUN
as,ADP
they,PRON
believe,VERB
it,PRON
will,VERB
improve,VERB
SMRT,PROPN
's,PART
cash,NOUN
flow,NOUN
but,CONJ
does,VERB
nothing,NOUN
to,PART
improve,VERB
profitability,NOUN
.,PUNCT

Seven,NUM
bus,NOUN
services,NOUN
that,ADJ
ply,VERB
Orchard,PROPN
Road,PROPN
will,VERB
be,VERB
diverted,VERB
on,ADP
Saturday,PROPN
(,PUNCT
Apr,PROPN
11,NUM
),PUNCT
between,ADP
6,NUM
pm,NOUN
and,CONJ
11,NUM
pm,NOUN
due,ADJ
to,ADP
a,DET
road,NOUN
closure,NOUN
for,ADP
the,DET
Fashion,PROPN
Steps,PROPN
Out,ADV
event,NOUN
.,PUNCT

Bus,PROPN
services,NOUN
77,NUM
",",PUNCT
106,NUM
",",PUNCT
167,NUM
",",PUNCT
171,NUM
",",PUNCT
190,NUM
",",PUNCT
700A,NUM
and,CONJ
972,NUM
will,VERB
skip,VERB
two,NUM
bus,NOUN
stops,VERB
at,ADP
Tang,PROPN
Plaza,PROPN
and,CONJ
Lucky,PROPN
Plaza,PROPN
",",PUNCT
said,VERB
SMRT,PROPN
in,ADP
a,DET
news,NOUN
release,NOUN
on,ADP
Tuesday,PROPN
(,PUNCT
Apr,PROPN
7,NUM
),PUNCT
.,PUNCT

From,ADP
free,ADJ
electric,ADJ
buggy,NOUN
services,NOUN
for,ADP
those,DET
who,NOUN
need,VERB
help,NOUN
getting,VERB
around,ADP
to,ADP
cameras,NOUN
informing,VERB
staff,NOUN
of,ADP
how,ADV
long,ADJ
queues,NOUN
are,VERB
so,ADV
as,ADP
to,PART
deploy,VERB
more,ADJ
buses,NOUN
",",PUNCT
Woodlands,PROPN
',PART
temporary,ADJ
bus,NOUN
interchange,NOUN
launched,VERB
on,ADP
Saturday,PROPN
(,PUNCT
12,NUM
March,PROPN
),PUNCT
comes,VERB
with,ADP
a,DET
host,NOUN
of,ADP
features,NOUN
.,PUNCT

Vice,PROPN
President,PROPN
of,ADP
SMRT,PROPN
buses,NOUN
Tan,PROPN
Kian,PROPN
Heong,PROPN
said,VERB
the,DET
efforts,NOUN
were,VERB
taken,VERB
to,PART
ensure,VERB
a,DET
smooth,ADJ
transition,NOUN
for,ADP
commuters,NOUN
from,ADP
the,DET
permanent,ADJ
interchange,NOUN
to,ADP
the,DET
temporary,ADJ
one,NUM
.,PUNCT
"""",PUNCT

Although,ADP
the,DET
relocation,NOUN
is,VERB
temporary,ADJ
",",PUNCT
we,PRON
aim,VERB
to,PART
provide,VERB
our,ADJ
commuters,NOUN
and,CONJ
staff,NOUN
with,ADP
the,DET
service,NOUN
standards,NOUN
found,VERB
in,ADP
a,DET
fully,ADV
operational,ADJ
",",PUNCT
permanent,ADJ
bus,NOUN
interchange,NOUN
.,PUNCT
"""",PUNCT

Besides,ADP
the,DET
MRT,PROPN
breakdown,NOUN
",",PUNCT
two,NUM
key,ADJ
changes,NOUN
occurred,VERB
in,ADP
the,DET
Singapore,PROPN
's,PART
land,NOUN
transport,NOUN
sector,NOUN
this,DET
year,NOUN
.,PUNCT

One,NUM
is,VERB
new,ADJ
entrants,NOUN
of,ADP
the,DET
bus,NOUN
industry,NOUN
.,PUNCT

The,DET
likes,NOUN
are,VERB
Tower,PROPN
Transit,PROPN
and,CONJ
the,DET
Go,PROPN
-,PUNCT
Ahead,PROPN
Group,PROPN
which,ADJ
has,VERB
won,VERB
the,DET
two,NUM
packages,NOUN
under,ADP
the,DET
Government,PROPN
's,PART
new,ADJ
bus,NOUN
contracting,NOUN
model,NOUN
.,PUNCT

But,CONJ
still,ADV
",",PUNCT
nine,NUM
packages,NOUN
will,VERB
be,VERB
run,VERB
by,ADP
SBS,PROPN
Transit,PROPN
and,CONJ
SMRT.,PROPN

However,ADV
",",PUNCT
once,ADP
these,DET
contracts,NOUN
expire,VERB
",",PUNCT
more,ADJ
bus,NOUN
services,NOUN
will,VERB
be,VERB
gradually,ADV
tendered,VERB
out,PART
.,PUNCT

The,DET
other,ADJ
is,VERB
third,ADJ
apps,NOUN
',PUNCT
entry,NOUN
in,ADP
the,DET
taxi,NOUN
industry,NOUN
.,PUNCT

With,ADP
tension,NOUN
between,ADP
old,ADJ
and,CONJ
new,ADJ
has,VERB
emerged,VERB
in,ADP
the,DET
taxi,NOUN
industry,NOUN
",",PUNCT
authorities,NOUN
have,VERB
begun,VERB
reviewing,VERB
third,ADJ
-,PUNCT
party,NOUN
apps,NOUN
like,ADP
Uber,PROPN
and,CONJ
GrabTaxi,PROPN
",",PUNCT
after,ADP
cabbies,NOUN
called,VERB
for,ADP
a,DET
level,ADJ
playing,NOUN
field,NOUN
.,PUNCT

Senior,ADJ
Minister,PROPN
of,ADP
State,PROPN
for,ADP
Transport,PROPN
Ng,PROPN
Chee,PROPN
Meng,PROPN
will,VERB
lead,VERB
the,DET
review,NOUN
and,CONJ
find,VERB
solutions,NOUN
to,PART
solve,VERB
taxi,NOUN
drivers,NOUN
',PART
concerns,NOUN
.,PUNCT

With,ADP
the,DET
taxi,NOUN
industry,NOUN
hit,VERB
by,ADP
the,DET
proliferation,NOUN
of,ADP
private,ADJ
-,PUNCT
hire,NOUN
car,NOUN
services,NOUN
",",PUNCT
transport,NOUN
operator,NOUN
SMRT,PROPN
wants,VERB
a,DET
piece,NOUN
of,ADP
the,DET
pie,NOUN
by,ADP
joining,VERB
hands,NOUN
with,ADP
competitor,NOUN
-,PUNCT
turned,VERB
-,PUNCT
partner,NOUN
GrabCar,PROPN
in,ADP
its,ADJ
foray,NOUN
into,ADP
the,DET
industry,NOUN
.,PUNCT

Launched,VERB
on,ADP
Monday,PROPN
(,PUNCT
April,PROPN
18,NUM
),PUNCT
",",PUNCT
SMRTs,VERB
private,ADJ
-,PUNCT
hire,NOUN
car,NOUN
business,NOUN
is,VERB
parked,VERB
under,ADP
Strides,PROPN
Transportation,PROPN
",",PUNCT
a,DET
wholly,ADV
-,PUNCT
owned,VERB
subsidiary,NOUN
of,ADP
its,ADJ
taxis,NOUN
arm,NOUN
",",PUNCT
SMRT,PROPN
Taxis,PROPN
.,PUNCT

The,DET
firms,NOUN
fleet,NOUN
of,ADP
300,NUM
sedans,NOUN
",",PUNCT
set,VERB
to,PART
be,VERB
rolled,VERB
out,PART
progressively,ADV
over,ADP
the,DET
next,ADJ
six,NUM
months,NOUN
",",PUNCT
will,VERB
offer,VERB
chauffeured,ADJ
and,CONJ
car,NOUN
-,PUNCT
rental,NOUN
services,NOUN
.,PUNCT

Several,ADJ
bus,NOUN
services,NOUN
plying,VERB
Orchard,PROPN
Road,PROPN
will,VERB
be,VERB
diverted,VERB
temporarily,ADV
on,ADP
the,DET
first,ADJ
Saturday,PROPN
of,ADP
the,DET
month,NOUN
for,ADP
the,DET
next,ADJ
four,NUM
months,NOUN
",",PUNCT
due,ADJ
to,ADP
a,DET
stretch,NOUN
of,ADP
the,DET
road,NOUN
being,VERB
closed,VERB
for,ADP
Pedestrian,NOUN
Night,PROPN
.,PUNCT

The,DET
temporary,ADJ
route,NOUN
diversion,NOUN
of,ADP
SMRT,PROPN
bus,NOUN
services,NOUN
77,NUM
",",PUNCT
106,NUM
",",PUNCT
167,NUM
",",PUNCT
171,NUM
",",PUNCT
190,NUM
",",PUNCT
700A,NUM
and,CONJ
972,NUM
will,VERB
last,VERB
between,ADP
6,NUM
pm,NOUN
and,CONJ
11,NUM
pm,NOUN
each,DET
time,NOUN
.,PUNCT

As,ADP
Singapore,PROPN
faces,VERB
a,DET
subdued,ADJ
economic,ADJ
growth,NOUN
environment,NOUN
in,ADP
2016,NUM
",",PUNCT
brokers,NOUN
say,VERB
clients,NOUN
should,VERB
focus,VERB
on,ADP
stocks,NOUN
in,ADP
the,DET
property,NOUN
and,CONJ
transport,NOUN
sectors,NOUN
.,PUNCT

These,DET
sectors,NOUN
could,VERB
be,VERB
given,VERB
a,DET
lift,NOUN
by,ADP
domestic,ADJ
policies,NOUN
",",PUNCT
restructuring,VERB
",",PUNCT
and,CONJ
corporate,ADJ
actions,NOUN
.,PUNCT

For,ADP
the,DET
transport,NOUN
sectors,NOUN
",",PUNCT
DBS,PROPN
said,VERB
land,NOUN
transport,NOUN
like,ADP
ComfortDelGro,PROPN
and,CONJ
SMRT,PROPN
have,VERB
the,DET
potential,ADJ
upside,NOUN
from,ADP
reforms,NOUN
on,ADP
rail,NOUN
financing,NOUN
and,CONJ
bus,NOUN
contracting,NOUN
have,VERB
already,ADV
been,VERB
priced,VERB
in,ADP
.,PUNCT

However,ADV
",",PUNCT
for,ADP
SMRT,PROPN
",",PUNCT
which,ADJ
closed,VERB
trading,NOUN
at,ADP
S$1.475,PROPN
on,ADP
Monday,PROPN
and,CONJ
has,VERB
a,DET
S$1.24,PROPN
target,NOUN
price,NOUN
for,ADP
the,DET
stock,NOUN
",",PUNCT
DBS,PROPN
thinks,VERB
the,DET
market,NOUN
is,VERB
over,ADV
optimistic,ADJ
on,ADP
the,DET
impact,NOUN
of,ADP
the,DET
rail,NOUN
financing,NOUN
reforms,NOUN
.,PUNCT

Oli,PROPN
96.8,NUM
carried,VERB
delayed,VERB
coverage,NOUN
of,ADP
SMRTs,PROPN
Facebook,PROPN
posted,VERB
yesterday,NOUN
regarding,VERB
pets,NOUN
and,CONJ
animals,NOUN
on,ADP
board,NOUN
MRT,PROPN
trains,NOUN
",",PUNCT
Jan,PROPN
29,NUM
.,PUNCT

Commuters,NOUN
were,VERB
reminded,VERB
that,ADP
pets,NOUN
and,CONJ
animals,NOUN
are,VERB
not,ADV
allowed,VERB
in,ADP
the,DET
MRT,PROPN
system,NOUN
.,PUNCT

Her,ADJ
late,ADJ
grandfather,NOUN
was,VERB
a,DET
victim,NOUN
of,ADP
a,DET
workplace,NOUN
accident,NOUN
.,PUNCT

And,CONJ
that,DET
inspired,VERB
part,NOUN
of,ADP
the,DET
lyrics,NOUN
of,ADP
Miss,PROPN
Boon,PROPN
Hui,PROPN
Lu,PROPN
's,PART
entry,NOUN
for,ADP
the,DET
Workplace,PROPN
Safety,PROPN
and,CONJ
Health,PROPN
(,PUNCT
WSH,PROPN
),PUNCT
Council,PROPN
's,PART
songwriting,NOUN
competition,NOUN
.,PUNCT

Workplace,NOUN
safety,NOUN
has,VERB
come,VERB
under,ADP
the,DET
spotlight,NOUN
again,ADV
after,ADP
two,NUM
SMRT,PROPN
trainees,NOUN
died,VERB
in,ADP
a,DET
workplace,NOUN
accident,NOUN
this,DET
month,NOUN
.,PUNCT

The,DET
two,NUM
Singaporeans,PROPN
Mr,PROPN
Nasrulhudin,PROPN
Najumudin,PROPN
",",PUNCT
26,NUM
",",PUNCT
and,CONJ
Mr,PROPN
Muhammad,PROPN
Asyraf,PROPN
Ahmad,PROPN
Buhari,PROPN
",",PUNCT
24,NUM
were,VERB
killed,VERB
by,ADP
a,DET
train,NOUN
last,ADJ
Tuesday,PROPN
.,PUNCT

SMRT,PROPN
has,VERB
disclosed,VERB
that,ADP
a,DET
key,ADJ
safety,NOUN
procedure,NOUN
was,VERB
not,ADV
followed,VERB
.,PUNCT

SMRT,PROPN
bus,NOUN
service,NOUN
700,NUM
will,VERB
be,VERB
temporarily,ADV
diverted,VERB
on,ADP
Thursday,PROPN
",",PUNCT
Apr,PROPN
23,NUM
",",PUNCT
from,ADP
4,NUM
pm,NOUN
to,ADP
6.40pm,PROPN
due,ADP
to,ADP
road,NOUN
closure,NOUN
at,ADP
Esplanade,PROPN
Drive,PROPN
for,ADP
the,DET
J.P.,PROPN
Morgan,PROPN
Corporate,PROPN
Challenge,PROPN
.,PUNCT

The,DET
bus,NOUN
service,NOUN
will,VERB
be,VERB
diverted,VERB
onto,ADP
Connaught,PROPN
Drive,PROPN
from,ADP
the,DET
original,ADJ
route,NOUN
along,ADP
Esplanade,PROPN
Drive,PROPN
.,PUNCT

It,PRON
will,VERB
reconverge,VERB
to,ADP
its,ADJ
original,ADJ
route,NOUN
at,ADP
Raffles,PROPN
Quay,PROPN
.,PUNCT

SMRT,PROPN
is,VERB
offering,VERB
up,PART
to,ADP
$,SYM
"3,000",NUM
in,ADP
cash,NOUN
incentives,NOUN
to,ADP
employees,NOUN
for,ADP
referring,VERB
new,ADJ
hires,NOUN
.,PUNCT

The,DET
transport,NOUN
company,NOUN
is,VERB
looking,VERB
at,ADP
recruiting,VERB
some,DET
700,NUM
new,ADJ
staff,NOUN
for,ADP
its,ADJ
rail,NOUN
and,CONJ
bus,NOUN
businesses,NOUN
",",PUNCT
it,PRON
said,VERB
.,PUNCT

The,DET
estimated,ADJ
"9,000",NUM
existing,VERB
staff,NOUN
stand,NOUN
to,PART
earn,VERB
cash,NOUN
rewards,NOUN
of,ADP
up,ADP
to,PART
$,SYM
"3,000",NUM
for,ADP
each,DET
successful,ADJ
new,ADJ
candidate,NOUN
under,ADP
the,DET
company,NOUN
's,PART
enhanced,VERB
employee,NOUN
referral,NOUN
scheme,NOUN
.,PUNCT

A,DET
SMRT,PROPN
Taxi,NOUN
had,VERB
lost,VERB
control,NOUN
and,CONJ
crashed,VERB
onto,ADP
guard,NOUN
rail,NOUN
around,ADP
Jalan,PROPN
Besar,PROPN
as,ADP
the,DET
driver,NOUN
was,VERB
feeling,VERB
unwell,ADJ
.,PUNCT

The,DET
Taxi,PROPN
driver,NOUN
",",PUNCT
in,ADP
his,ADJ
fifties,NOUN
",",PUNCT
was,VERB
apparently,ADV
feeling,VERB
unwell,ADJ
with,ADP
his,ADJ
heart,NOUN
and,CONJ
lost,VERB
control,NOUN
of,ADP
the,DET
vehicle,NOUN
.,PUNCT

The,DET
incident,NOUN
happened,VERB
around,ADP
5,NUM
pm,NOUN
yesterday,NOUN
at,ADP
the,DET
junction,NOUN
between,ADP
Jalan,PROPN
Besar,PROPN
and,CONJ
Jalan,PROPN
Berseh,PROPN
.,PUNCT

Transport,PROPN
Minister,PROPN
Khaw,PROPN
Boon,PROPN
Wan,PROPN
yesterday,NOUN
commented,VERB
in,ADP
his,ADJ
blog,NOUN
that,ADP
no,DET
recovery,NOUN
plan,NOUN
is,VERB
enough,ADJ
in,ADP
cases,NOUN
of,ADP
very,ADV
severe,ADJ
disruptions,NOUN
but,CONJ
service,NOUN
staff,NOUN
in,ADP
train,NOUN
stations,NOUN
could,VERB
be,VERB
roped,VERB
in,PART
to,PART
help,VERB
deal,VERB
with,ADP
the,DET
fall,NOUN
-,PUNCT
out,NOUN
in,ADP
the,DET
critical,ADJ
first,ADJ
hour,NOUN
of,ADP
less,ADV
severe,ADJ
incidents,NOUN
.,PUNCT

He,PRON
added,VERB
that,ADP
such,ADJ
kampung,ADJ
spirit,NOUN
could,VERB
simply,ADV
in,ADP
the,DET
form,NOUN
of,ADP
guiding,VERB
the,DET
commuters,NOUN
to,ADP
the,DET
right,ADJ
bus,NOUN
stop,NOUN
or,CONJ
to,ADP
the,DET
right,ADJ
queue,NOUN
",",PUNCT
which,ADJ
will,VERB
be,VERB
a,DET
great,ADJ
help,NOUN
to,PART
reduce,VERB
confusion,NOUN
amongst,ADP
commuters,NOUN
.,PUNCT

A,DET
North,PROPN
South,PROPN
Line,PROPN
train,NOUN
travelling,VERB
towards,ADP
Jurong,PROPN
East,PROPN
stalled,VERB
at,ADP
Yishun,PROPN
station,NOUN
at,ADP
3.36pm,NUM
on,ADP
Thursday,PROPN
due,ADP
to,ADP
a,DET
signalling,VERB
fault,NOUN
",",PUNCT
creating,VERB
a,DET
delay,NOUN
of,ADP
about,ADV
15,NUM
minutes,NOUN
for,ADP
trains,NOUN
in,ADP
both,DET
directions,NOUN
",",PUNCT
according,VERB
to,ADP
SMRT.,PROPN
Train,PROPN
services,NOUN
were,VERB
back,ADV
to,ADP
normal,ADJ
after,ADV
about,ADV
an,DET
hour,NOUN
",",PUNCT
and,CONJ
SMRT,PROPN
had,VERB
minimised,VERB
the,DET
delay,NOUN
's,PART
impact,NOUN
by,ADP
rerouting,VERB
trains,NOUN
",",PUNCT
it,PRON
said,VERB
in,ADP
a,DET
statement,NOUN
.,PUNCT

Commuters,NOUN
reported,VERB
delays,NOUN
of,ADP
around,ADV
20,NUM
minutes,NOUN
on,ADP
various,ADJ
parts,NOUN
of,ADP
the,DET
North,PROPN
-,PUNCT
South,PROPN
Line,NOUN
",",PUNCT
including,VERB
at,ADP
Dhoby,PROPN
Ghaut,PROPN
and,CONJ
"Yishun.""Station",NOUN
and,CONJ
train,NOUN
announcements,NOUN
were,VERB
made,VERB
to,ADP
all,DET
affected,VERB
commuters,NOUN
.,PUNCT

We,PRON
are,VERB
also,ADV
reviewing,VERB
our,ADJ
processes,NOUN
for,ADP
updating,VERB
commuters,NOUN
via,ADP
Twitter,PROPN
",",PUNCT
with,ADP
a,DET
view,NOUN
to,ADP
providing,VERB
even,ADV
more,ADV
timely,ADJ
updates,NOUN
",",PUNCT
"""",PUNCT
said,VERB
SMRT,PROPN
's,PART
vice,NOUN
president,NOUN
of,ADP
corporate,ADJ
information,NOUN
and,CONJ
communications,NOUN
",",PUNCT
Mr,PROPN
Patrick,PROPN
Nathan,PROPN
.,PUNCT

From,ADP
April,PROPN
25,NUM
",",PUNCT
SMRT,PROPN
Taxis,PROPN
will,VERB
be,VERB
rolling,VERB
out,PART
a,DET
fleet,NOUN
of,ADP
300,NUM
cars,NOUN
as,ADP
part,NOUN
of,ADP
its,ADJ
new,ADJ
venture,NOUN
Strides,PROPN
Transportation,PROPN
",",PUNCT
its,ADJ
first,ADJ
foray,NOUN
into,ADP
the,DET
private,ADJ
hire,NOUN
car,NOUN
business,NOUN
to,PART
compete,VERB
with,ADP
other,ADJ
ride,NOUN
-,PUNCT
sharing,VERB
platforms,NOUN
such,ADJ
as,ADP
Uber,PROPN
and,CONJ
Grab,PROPN
.,PUNCT

The,DET
wholly,ADV
-,PUNCT
owned,VERB
subsidiary,NOUN
of,ADP
SMRT,PROPN
Taxis,PROPN
will,VERB
introduce,VERB
its,ADJ
fleet,NOUN
of,ADP
brand,NOUN
-,PUNCT
new,ADJ
Toyota,PROPN
Altis,PROPN
sedans,NOUN
progressively,ADV
over,ADP
the,DET
next,ADJ
six,NUM
months,NOUN
.,PUNCT

Strides,PROPN
will,VERB
also,ADV
be,VERB
entering,VERB
a,DET
partnership,NOUN
with,ADP
ride,NOUN
-,PUNCT
booking,VERB
platform,NOUN
Grab,PROPN
",",PUNCT
which,ADJ
will,VERB
allow,VERB
commuters,NOUN
to,PART
book,VERB
rides,NOUN
through,ADP
their,ADJ
app,NOUN
.,PUNCT

Five,NUM
of,ADP
the,DET
defective,ADJ
trains,NOUN
have,VERB
had,VERB
their,ADJ
aluminium,NOUN
car,NOUN
-,PUNCT
body,NOUN
shells,NOUN
replaced,VERB
after,ADP
being,VERB
sent,VERB
back,ADV
to,ADP
China,PROPN
for,ADP
repairs,NOUN
.,PUNCT

A,DET
sixth,ADJ
was,VERB
sent,VERB
back,ADV
recently,ADV
and,CONJ
starting,VERB
from,ADP
next,ADJ
year,NOUN
",",PUNCT
two,NUM
will,VERB
be,VERB
sent,VERB
back,ADV
each,DET
time,NOUN
instead,ADV
of,ADP
one,NUM
",",PUNCT
to,PART
speed,VERB
up,PART
rectification,NOUN
works,NOUN
.,PUNCT

In,ADP
addition,NOUN
",",PUNCT
LTA,PROPN
said,VERB
LTA,PROPN
engineers,NOUN
",",PUNCT
CSR,PROPN
Sifang,PROPN
and,CONJ
an,DET
independent,ADJ
third,ADJ
-,PUNCT
party,NOUN
assessor,NOUN
TUV,PROPN
Rheinland,PROPN
had,VERB
assessed,VERB
the,DET
26,NUM
trains,NOUN
and,CONJ
concluded,VERB
they,PRON
were,VERB
safe,ADJ
to,PART
operate,VERB
despite,ADP
the,DET
cracks,NOUN
.,PUNCT

On,ADP
the,DET
other,ADJ
hand,NOUN
",",PUNCT
LTA,PROPN
also,ADV
confirmed,VERB
reports,NOUN
of,ADP
shattered,VERB
glass,NOUN
panels,NOUN
and,CONJ
exploded,VERB
battery,NOUN
covers,VERB
.,PUNCT

However,ADV
",",PUNCT
it,PRON
added,VERB
that,ADP
the,DET
manufacturer,NOUN
had,VERB
replaced,VERB
the,DET
battery,NOUN
supplier,NOUN
and,CONJ
improved,VERB
the,DET
design,NOUN
of,ADP
battery,NOUN
covers,VERB
on,ADV
all,DET
affected,VERB
trains,NOUN
.,PUNCT

SMRT,PROPN
and,CONJ
LifeArt,PROPN
Society,PROPN
will,VERB
be,VERB
jointly,ADV
organising,VERB
the,DET
"""",PUNCT
Writing,PROPN
of,ADP
Spring,PROPN
Festival,PROPN
Scroll,PROPN
to,PART
welcome,VERB
the,DET
year,NOUN
of,ADP
Goat,PROPN
"""",PUNCT
activity,NOUN
at,ADP
Kallang,PROPN
Wave,PROPN
Mall,PROPN
",",PUNCT
on,ADP
February,PROPN
15.It,NOUN
was,VERB
mentioned,VERB
that,ADP
management,NOUN
from,ADP
SMRT,PROPN
and,CONJ
LifeArt,PROPN
Society,PROPN
will,VERB
kick,VERB
off,PART
the,DET
event,NOUN
at,ADP
noon,NOUN
by,ADP
drawing,VERB
the,DET
first,ADJ
couplet,NOUN
",",PUNCT
and,CONJ
20,NUM
calligraphers,NOUN
from,ADP
the,DET
Society,PROPN
will,VERB
then,ADV
do,VERB
a,DET
six,NUM
-,PUNCT
hour,NOUN
marathon,NOUN
calligraphy,NOUN
session,NOUN
.,PUNCT

This,DET
is,VERB
the,DET
third,ADJ
time,NOUN
SMRT,PROPN
will,VERB
be,VERB
conducting,VERB
this,DET
event,NOUN
and,CONJ
it,PRON
is,VERB
expected,VERB
to,PART
draw,VERB
in,ADP
sizeable,ADJ
crowds,NOUN
.,PUNCT

An,DET
online,ADJ
fund,NOUN
-,PUNCT
raising,VERB
campaign,NOUN
on,ADP
fund,NOUN
-,PUNCT
raising,VERB
website,NOUN
Give.asia,PROPN
has,VERB
collected,VERB
more,ADJ
than,ADP
$,SYM
"30,000",NUM
in,ADP
just,ADV
over,ADP
two,NUM
days,NOUN
for,ADP
the,DET
families,NOUN
of,ADP
the,DET
two,NUM
SMRT,PROPN
trainees,NOUN
killed,VERB
on,ADP
the,DET
tracks,NOUN
near,ADP
Pasir,PROPN
Ris,PROPN
MRT,PROPN
station,NOUN
on,ADP
Tuesday,PROPN
.,PUNCT

Separately,ADV
",",PUNCT
SMRT,PROPN
has,VERB
also,ADV
started,VERB
an,DET
internal,ADJ
donation,NOUN
drive,NOUN
for,ADP
staff,NOUN
to,PART
contribute,VERB
to,ADP
the,DET
families,NOUN
of,ADP
the,DET
two,NUM
men,NOUN
killed,VERB
.,PUNCT

The,DET
firm,NOUN
took,VERB
responsibility,NOUN
for,ADP
the,DET
incident,NOUN
and,CONJ
issued,VERB
an,DET
apology,NOUN
on,ADP
Wednesday,PROPN
.,PUNCT

A,DET
man,NOUN
had,VERB
his,ADJ
leg,NOUN
stuck,VERB
in,ADP
the,DET
platform,NOUN
gap,NOUN
at,ADP
Bugis,PROPN
MRT,PROPN
station,NOUN
.,PUNCT

Fortunately,ADV
",",PUNCT
SMRT,PROPN
staff,NOUN
managed,VERB
to,PART
free,VERB
the,DET
man,NOUN
10,NUM
minutes,NOUN
later,ADV
and,CONJ
he,PRON
appeared,VERB
to,PART
be,VERB
unhurt,ADJ
.,PUNCT

The,DET
incident,NOUN
happened,VERB
around,ADP
2.11pm,NUM
yesterday,NOUN
on,ADP
the,DET
Bugis,PROPN
MRT,PROPN
station,NOUN
platform,NOUN
towards,ADP
Joon,PROPN
Koon,PROPN
.,PUNCT

A,DET
SMRT,PROPN
bus,NOUN
driver,NOUN
drove,VERB
off,PART
while,ADP
the,DET
vehicle,NOUN
's,PART
rear,ADJ
door,NOUN
was,VERB
still,ADV
open,ADJ
",",PUNCT
causing,VERB
a,DET
88,NUM
year,NOUN
old,ADJ
elderly,ADJ
passenger,NOUN
",",PUNCT
who,NOUN
was,VERB
still,ADV
alighting,VERB
",",PUNCT
to,PART
fall,VERB
out,ADP
of,ADP
the,DET
bus,NOUN
and,CONJ
onto,ADP
the,DET
road,NOUN
.,PUNCT

Madam,PROPN
Ting,PROPN
Lan,PROPN
Kin,PROPN
's,PART
left,ADJ
foot,NOUN
was,VERB
later,ADV
ran,VERB
over,PART
by,ADP
the,DET
bus,NOUN
and,CONJ
had,VERB
to,PART
be,VERB
amputated,VERB
.,PUNCT

SMRT,PROPN
driver,NOUN
Lau,PROPN
Pik,PROPN
Choong,PROPN
",",PUNCT
53,NUM
",",PUNCT
was,VERB
today,NOUN
jailed,VERB
for,ADP
a,DET
week,NOUN
and,CONJ
had,VERB
his,ADJ
driving,VERB
license,NOUN
suspended,VERB
for,ADP
18,NUM
months,NOUN
.,PUNCT

The,DET
incident,NOUN
happened,VERB
on,ADP
a,DET
SMRT,PROPN
bus,NOUN
service,NOUN
913,NUM
around,ADP
1,NUM
pm,NOUN
on,ADP
3,NUM
April,PROPN
2015,NUM
.,PUNCT

It,PRON
happened,VERB
along,ADP
Woodlands,PROPN
Centre,PROPN
road,NOUN
at,ADP
a,DET
bus,NOUN
stop,NOUN
near,ADP
Woodlands,PROPN
Town,PROPN
Park,PROPN
.,PUNCT

A,DET
single,ADJ
-,PUNCT
deck,NOUN
SMRT,PROPN
bus,NOUN
and,CONJ
a,DET
ComfortDelGro,PROPN
taxi,NOUN
collided,VERB
at,ADP
the,DET
junction,NOUN
of,ADP
Upper,PROPN
Serangoon,PROPN
Road,PROPN
and,CONJ
Bartley,PROPN
Road,PROPN
on,ADP
Friday,PROPN
(,PUNCT
5,NUM
June,PROPN
),PUNCT
at,ADP
around,ADV
7.35am,NUM
.,PUNCT

The,DET
39,NUM
year,NOUN
old,ADJ
male,ADJ
taxi,NOUN
driver,NOUN
and,CONJ
a,DET
74,NUM
year,NOUN
old,ADJ
female,ADJ
bus,NOUN
passenger,NOUN
were,VERB
injured,VERB
and,CONJ
taken,VERB
conscious,ADJ
to,ADP
Tan,PROPN
Tock,PROPN
Seng,PROPN
Hospital,PROPN
.,PUNCT

Mr,PROPN
Patrick,PROPN
Nathan,PROPN
",",PUNCT
SMRTs,PROPN
vice,NOUN
-,PUNCT
president,NOUN
of,ADP
corporate,ADJ
information,NOUN
and,CONJ
communications,NOUN
",",PUNCT
